perturbation,param,group,EER,EER_threshold,ZeroFMR_FMR,ZeroFMR_FNMR,ZeroFMR_threshold,FMR100_FMR,FMR100_FNMR,FMR100_threshold,FMR1000_FMR,FMR1000_FNMR,FMR1000_threshold
S&P,p=0.12,Caucasian,0.25,0.29593437910079956,0.0,0.993,0.6690933108329773,0.004,0.8576666666666667,0.5095474123954773,0.0003333333333333333,0.9756666666666667,0.6170766353607178
S&P,p=0.12,Indian,0.245,0.29593437910079956,0.0,0.9923333333333333,0.6690933108329773,0.0026666666666666666,0.817,0.5095474123954773,0.0,0.9696666666666667,0.6170766353607178
S&P,p=0.15,overall,0.31354166666666666,0.28606748580932617,0.0,0.9989166666666667,0.7053862810134888,0.01,0.8908333333333334,0.5186920166015625,0.001,0.97675,0.6038310527801514
S&P,p=0.15,African,0.4028333333333333,0.28606748580932617,0.0,0.9983333333333333,0.7053862810134888,0.03133333333333333,0.863,0.5186920166015625,0.003,0.9663333333333334,0.6038310527801514
S&P,p=0.15,Asian,0.29300000000000004,0.28606748580932617,0.0,0.9993333333333333,0.7053862810134888,0.0026666666666666666,0.9193333333333333,0.5186920166015625,0.0006666666666666666,0.9833333333333333,0.6038310527801514
S&P,p=0.15,Caucasian,0.2813333333333333,0.28606748580932617,0.0,0.999,0.7053862810134888,0.0036666666666666666,0.9036666666666666,0.5186920166015625,0.0003333333333333333,0.9836666666666667,0.6038310527801514
S&P,p=0.15,Indian,0.277,0.28606748580932617,0.0,0.999,0.7053862810134888,0.0023333333333333335,0.8773333333333333,0.5186920166015625,0.0,0.9736666666666667,0.6038310527801514
S&P,p=0.18,overall,0.3424166666666667,0.2840813994407654,0.0,0.9985,0.6939516067504883,0.01,0.9359999999999999,0.5402781963348389,0.0010833333333333333,0.988,0.6220401525497437
S&P,p=0.18,African,0.4221666666666667,0.2840813994407654,0.0,0.9973333333333333,0.6939516067504883,0.029333333333333333,0.916,0.5402781963348389,0.0033333333333333335,0.9856666666666667,0.6220401525497437
S&P,p=0.18,Asian,0.3293333333333333,0.2840813994407654,0.0,0.9986666666666667,0.6939516067504883,0.002,0.9526666666666667,0.5402781963348389,0.0003333333333333333,0.9886666666666667,0.6220401525497437
S&P,p=0.18,Caucasian,0.3138333333333333,0.2840813994407654,0.0,0.9986666666666667,0.6939516067504883,0.005666666666666667,0.9456666666666667,0.5402781963348389,0.0006666666666666666,0.9896666666666667,0.6220401525497437
S&P,p=0.18,Indian,0.30433333333333334,0.2840813994407654,0.0,0.9993333333333333,0.6939516067504883,0.003,0.9296666666666666,0.5402781963348389,0.0,0.988,0.6220401525497437
S&P,p=0.21,overall,0.36591666666666667,0.29354211688041687,0.0,0.9984166666666666,0.7045027017593384,0.009916666666666667,0.9576666666666667,0.5727599263191223,0.001,0.9951666666666666,0.6628118753433228
S&P,p=0.21,African,0.43916666666666665,0.29354211688041687,0.0,0.997,0.7045027017593384,0.03,0.9373333333333334,0.5727599263191223,0.004,0.993,0.6628118753433228
S&P,p=0.21,Asian,0.3506666666666667,0.29354211688041687,0.0,0.9973333333333333,0.7045027017593384,0.0023333333333333335,0.9673333333333334,0.5727599263191223,0.0,0.995,0.6628118753433228
S&P,p=0.21,Caucasian,0.3396666666666667,0.29354211688041687,0.0,0.9993333333333333,0.7045027017593384,0.005,0.9623333333333334,0.5727599263191223,0.0,0.9966666666666667,0.6628118753433228
S&P,p=0.21,Indian,0.33416666666666667,0.29354211688041687,0.0,1.0,0.7045027017593384,0.0023333333333333335,0.9636666666666667,0.5727599263191223,0.0,0.996,0.6628118753433228
S&P,p=0.24,overall,0.391,0.3172711133956909,0.0,1.0,inf,0.009916666666666667,0.9723333333333334,0.6134384870529175,0.001,0.9961666666666666,0.6953732967376709
S&P,p=0.24,African,0.4555,0.3172711133956909,0.0,1.0,inf,0.02666666666666667,0.9493333333333334,0.6134384870529175,0.0033333333333333335,0.9936666666666667,0.6953732967376709
S&P,p=0.24,Asian,0.38283333333333336,0.3172711133956909,0.0,1.0,inf,0.003,0.9836666666666667,0.6134384870529175,0.0,0.9956666666666667,0.6953732967376709
S&P,p=0.24,Caucasian,0.36816666666666664,0.3172711133956909,0.0,1.0,inf,0.007,0.9766666666666667,0.6134384870529175,0.0006666666666666666,0.9976666666666667,0.6953732967376709
S&P,p=0.24,Indian,0.35750000000000004,0.3172711133956909,0.0,1.0,inf,0.003,0.9796666666666667,0.6134384870529175,0.0,0.9976666666666667,0.6953732967376709
S&P,p=0.27,overall,0.41325,0.3551015257835388,0.0,0.9994166666666666,0.8172464966773987,0.009916666666666667,0.9808333333333333,0.6687443256378174,0.001,0.9975833333333334,0.754111111164093
S&P,p=0.27,African,0.4621666666666666,0.3551015257835388,0.0,0.9993333333333333,0.8172464966773987,0.025,0.9616666666666667,0.6687443256378174,0.003,0.9966666666666667,0.754111111164093
S&P,p=0.27,Asian,0.40399999999999997,0.3551015257835388,0.0,1.0,0.8172464966773987,0.0033333333333333335,0.991,0.6687443256378174,0.0006666666666666666,0.9973333333333333,0.754111111164093
S&P,p=0.27,Caucasian,0.4013333333333333,0.3551015257835388,0.0,0.9986666666666667,0.8172464966773987,0.007333333333333333,0.9816666666666667,0.6687443256378174,0.0003333333333333333,0.9973333333333333,0.754111111164093
S&P,p=0.27,Indian,0.38549999999999995,0.3551015257835388,0.0,0.9996666666666667,0.8172464966773987,0.004,0.989,0.6687443256378174,0.0,0.999,0.754111111164093
S&P,p=0.3,overall,0.433375,0.40645474195480347,0.0,0.9998333333333334,0.8352121114730835,0.010083333333333333,0.9823333333333333,0.7137553691864014,0.001,0.99825,0.7896463871002197
S&P,p=0.3,African,0.47333333333333333,0.40645474195480347,0.0,0.9996666666666667,0.8352121114730835,0.021666666666666667,0.9673333333333334,0.7137553691864014,0.0023333333333333335,0.996,0.7896463871002197
S&P,p=0.3,Asian,0.42633333333333334,0.40645474195480347,0.0,1.0,0.8352121114730835,0.005,0.988,0.7137553691864014,0.0003333333333333333,0.9983333333333333,0.7896463871002197
S&P,p=0.3,Caucasian,0.42733333333333334,0.40645474195480347,0.0,0.9996666666666667,0.8352121114730835,0.008,0.9826666666666667,0.7137553691864014,0.0006666666666666666,0.9993333333333333,0.7896463871002197
S&P,p=0.3,Indian,0.4065,0.40645474195480347,0.0,1.0,0.8352121114730835,0.005666666666666667,0.9913333333333333,0.7137553691864014,0.0006666666666666666,0.9993333333333333,0.7896463871002197
brightness,β=0.05,overall,0.23891666666666667,0.3464256227016449,0.0,0.99825,0.8378117084503174,0.01,0.6805833333333333,0.5329536199569702,0.001,0.8834166666666666,0.6309605240821838
brightness,β=0.05,African,0.29466666666666663,0.3464256227016449,0.0,0.9993333333333333,0.8378117084503174,0.016,0.7233333333333334,0.5329536199569702,0.0013333333333333333,0.9213333333333333,0.6309605240821838
brightness,β=0.05,Asian,0.23016666666666669,0.3464256227016449,0.0,0.996,0.8378117084503174,0.011666666666666667,0.6556666666666666,0.5329536199569702,0.002,0.867,0.6309605240821838
brightness,β=0.05,Caucasian,0.21133333333333332,0.3464256227016449,0.0,0.9983333333333333,0.8378117084503174,0.007666666666666666,0.696,0.5329536199569702,0.0006666666666666666,0.8853333333333333,0.6309605240821838
brightness,β=0.05,Indian,0.2195,0.3464256227016449,0.0,0.9993333333333333,0.8378117084503174,0.004666666666666667,0.6473333333333333,0.5329536199569702,0.0,0.86,0.6309605240821838
brightness,β=0.1,overall,0.13275000000000003,0.3683820366859436,0.0,0.8071666666666667,0.6238510608673096,0.01,0.41774999999999995,0.4921993613243103,0.001,0.6425833333333333,0.5636279582977295
brightness,β=0.1,African,0.1555,0.3683820366859436,0.0,0.8296666666666667,0.6238510608673096,0.019,0.4186666666666667,0.4921993613243103,0.002,0.655,0.5636279582977295
brightness,β=0.1,Asian,0.13733333333333334,0.3683820366859436,0.0,0.803,0.6238510608673096,0.011333333333333334,0.44,0.4921993613243103,0.002,0.6393333333333333,0.5636279582977295
brightness,β=0.1,Caucasian,0.11416666666666667,0.3683820366859436,0.0,0.8116666666666666,0.6238510608673096,0.004666666666666667,0.4256666666666667,0.4921993613243103,0.0,0.6556666666666666,0.5636279582977295
brightness,β=0.1,Indian,0.124,0.3683820366859436,0.0,0.7843333333333333,0.6238510608673096,0.005,0.38666666666666666,0.4921993613243103,0.0,0.6203333333333333,0.5636279582977295
brightness,β=0.15,overall,0.09920833333333332,0.3702346086502075,0.0,0.6663333333333333,0.5841847658157349,0.01,0.3051666666666667,0.47304245829582214,0.001,0.5188333333333333,0.5400180816650391
brightness,β=0.15,African,0.11816666666666667,0.3702346086502075,0.0,0.678,0.5841847658157349,0.018333333333333333,0.2833333333333333,0.47304245829582214,0.0026666666666666666,0.5223333333333333,0.5400180816650391
brightness,β=0.15,Asian,0.10183333333333333,0.3702346086502075,0.0,0.67,0.5841847658157349,0.012,0.33666666666666667,0.47304245829582214,0.0013333333333333333,0.538,0.5400180816650391
brightness,β=0.15,Caucasian,0.08449999999999999,0.3702346086502075,0.0,0.6673333333333333,0.5841847658157349,0.004,0.31433333333333335,0.47304245829582214,0.0,0.5233333333333333,0.5400180816650391
brightness,β=0.15,Indian,0.09233333333333334,0.3702346086502075,0.0,0.65,0.5841847658157349,0.005666666666666667,0.28633333333333333,0.47304245829582214,0.0,0.49166666666666664,0.5400180816650391
brightness,β=0.2,overall,0.083625,0.3696601390838623,0.0,0.5853333333333333,0.5652792453765869,0.01,0.25,0.4611200988292694,0.001,0.4668333333333333,0.5317831635475159
brightness,β=0.2,African,0.10066666666666667,0.3696601390838623,0.0,0.5906666666666667,0.5652792453765869,0.019666666666666666,0.229,0.4611200988292694,0.0033333333333333335,0.464,0.5317831635475159
brightness,β=0.2,Asian,0.08916666666666667,0.3696601390838623,0.0,0.604,0.5652792453765869,0.011,0.278,0.4611200988292694,0.0006666666666666666,0.49233333333333335,0.5317831635475159
brightness,β=0.2,Caucasian,0.06666666666666667,0.3696601390838623,0.0,0.5803333333333334,0.5652792453765869,0.0036666666666666666,0.25566666666666665,0.4611200988292694,0.0,0.471,0.5317831635475159
brightness,β=0.2,Indian,0.078,0.3696601390838623,0.0,0.5663333333333334,0.5652792453765869,0.005666666666666667,0.23733333333333334,0.4611200988292694,0.0,0.44,0.5317831635475159
brightness,β=0.25,overall,0.07516666666666669,0.36777496337890625,0.0,0.49550000000000005,0.5430792570114136,0.01,0.21783333333333332,0.45185765624046326,0.001,0.4321666666666667,0.525266170501709
brightness,β=0.25,African,0.0905,0.36777496337890625,0.0,0.49333333333333335,0.5430792570114136,0.021333333333333333,0.19233333333333333,0.45185765624046326,0.0036666666666666666,0.422,0.525266170501709
brightness,β=0.25,Asian,0.08066666666666666,0.36777496337890625,0.0,0.5216666666666666,0.5430792570114136,0.009,0.246,0.45185765624046326,0.0003333333333333333,0.4613333333333333,0.525266170501709
brightness,β=0.25,Caucasian,0.0595,0.36777496337890625,0.0,0.49566666666666664,0.5430792570114136,0.004,0.222,0.45185765624046326,0.0,0.43533333333333335,0.525266170501709
brightness,β=0.25,Indian,0.07,0.36777496337890625,0.0,0.4713333333333333,0.5430792570114136,0.005666666666666667,0.211,0.45185765624046326,0.0,0.41,0.525266170501709
brightness,β=0.5,overall,0.060125000000000026,0.3641079068183899,0.0,0.58325,0.5698331594467163,0.01,0.15816666666666668,0.4323541224002838,0.001,0.31575,0.4941401779651642
brightness,β=0.5,African,0.073,0.3641079068183899,0.0,0.5803333333333334,0.5698331594467163,0.02266666666666667,0.12733333333333333,0.4323541224002838,0.0033333333333333335,0.2946666666666667,0.4941401779651642
brightness,β=0.5,Asian,0.064,0.3641079068183899,0.0,0.6026666666666667,0.5698331594467163,0.009,0.19066666666666668,0.4323541224002838,0.0003333333333333333,0.3473333333333333,0.4941401779651642
brightness,β=0.5,Caucasian,0.04416666666666667,0.3641079068183899,0.0,0.5793333333333334,0.5698331594467163,0.0036666666666666666,0.16133333333333333,0.4323541224002838,0.0,0.31666666666666665,0.4941401779651642
brightness,β=0.5,Indian,0.059333333333333335,0.3641079068183899,0.0,0.5706666666666667,0.5698331594467163,0.004666666666666667,0.15333333333333332,0.4323541224002838,0.0003333333333333333,0.30433333333333334,0.4941401779651642
brightness,β=0.75,overall,0.056208333333333346,0.36134204268455505,0.0,0.5278333333333334,0.5546205043792725,0.01,0.13716666666666666,0.4226689338684082,0.001,0.3038333333333333,0.4905118942260742
brightness,β=0.75,African,0.06966666666666667,0.36134204268455505,0.0,0.5143333333333333,0.5546205043792725,0.023333333333333334,0.11066666666666666,0.4226689338684082,0.003,0.275,0.4905118942260742
brightness,β=0.75,Asian,0.058666666666666666,0.36134204268455505,0.0,0.555,0.5546205043792725,0.009666666666666667,0.16866666666666666,0.4226689338684082,0.0006666666666666666,0.3446666666666667,0.4905118942260742
brightness,β=0.75,Caucasian,0.040499999999999994,0.36134204268455505,0.0,0.5256666666666666,0.5546205043792725,0.002,0.14266666666666666,0.4226689338684082,0.0,0.308,0.4905118942260742
brightness,β=0.75,Indian,0.056,0.36134204268455505,0.0,0.5163333333333333,0.5546205043792725,0.005,0.12666666666666668,0.4226689338684082,0.0003333333333333333,0.2876666666666667,0.4905118942260742
brightness,β=0.8,overall,0.055666666666666656,0.3609046936035156,0.0,0.5304166666666666,0.5551625490188599,0.01,0.13808333333333334,0.42269572615623474,0.001,0.30541666666666667,0.4913594126701355
brightness,β=0.8,African,0.07050000000000001,0.3609046936035156,0.0,0.5153333333333333,0.5551625490188599,0.023666666666666666,0.111,0.42269572615623474,0.003,0.2783333333333333,0.4913594126701355
brightness,β=0.8,Asian,0.058166666666666665,0.3609046936035156,0.0,0.558,0.5551625490188599,0.009,0.172,0.42269572615623474,0.0006666666666666666,0.3473333333333333,0.4913594126701355
brightness,β=0.8,Caucasian,0.039,0.3609046936035156,0.0,0.5296666666666666,0.5551625490188599,0.0023333333333333335,0.14233333333333334,0.42269572615623474,0.0,0.30833333333333335,0.4913594126701355
brightness,β=0.8,Indian,0.055,0.3609046936035156,0.0,0.5186666666666667,0.5551625490188599,0.005,0.127,0.42269572615623474,0.0003333333333333333,0.2876666666666667,0.4913594126701355
brightness,β=0.85,overall,0.05529166666666667,0.36076343059539795,0.0,0.53075,0.5551714897155762,0.01,0.13716666666666666,0.42257755994796753,0.001,0.2995,0.48967650532722473
brightness,β=0.85,African,0.07050000000000001,0.36076343059539795,0.0,0.5116666666666667,0.5551714897155762,0.024,0.111,0.42257755994796753,0.0033333333333333335,0.273,0.48967650532722473
brightness,β=0.85,Asian,0.057666666666666665,0.36076343059539795,0.0,0.562,0.5551714897155762,0.009,0.172,0.42257755994796753,0.0006666666666666666,0.3433333333333333,0.48967650532722473
brightness,β=0.85,Caucasian,0.03916666666666667,0.36076343059539795,0.0,0.5303333333333333,0.5551714897155762,0.0023333333333333335,0.14,0.42257755994796753,0.0,0.303,0.48967650532722473
brightness,β=0.85,Indian,0.05383333333333333,0.36076343059539795,0.0,0.519,0.5551714897155762,0.004666666666666667,0.12566666666666668,0.42257755994796753,0.0,0.2786666666666667,0.48967650532722473
brightness,β=0.9,overall,0.05508333333333336,0.36063191294670105,0.0,0.53925,0.5574547648429871,0.01,0.1353333333333333,0.42099031805992126,0.001,0.29566666666666663,0.48841679096221924
brightness,β=0.9,African,0.07050000000000001,0.36063191294670105,0.0,0.519,0.5574547648429871,0.023666666666666666,0.11,0.42099031805992126,0.0033333333333333335,0.26866666666666666,0.48841679096221924
brightness,β=0.9,Asian,0.05666666666666667,0.36063191294670105,0.0,0.5726666666666667,0.5574547648429871,0.009,0.16833333333333333,0.42099031805992126,0.0006666666666666666,0.34,0.48841679096221924
brightness,β=0.9,Caucasian,0.03883333333333333,0.36063191294670105,0.0,0.538,0.5574547648429871,0.0026666666666666666,0.13733333333333334,0.42099031805992126,0.0,0.2996666666666667,0.48841679096221924
brightness,β=0.9,Indian,0.05433333333333333,0.36063191294670105,0.0,0.5273333333333333,0.5574547648429871,0.004666666666666667,0.12566666666666668,0.42099031805992126,0.0,0.2743333333333333,0.48841679096221924
brightness,β=0.95,overall,0.05508333333333335,0.3606313169002533,0.0,0.54125,0.5578160285949707,0.01,0.1346666666666667,0.4207274913787842,0.001,0.30066666666666664,0.4897088408470154
brightness,β=0.95,African,0.07,0.3606313169002533,0.0,0.5216666666666666,0.5578160285949707,0.023333333333333334,0.10766666666666666,0.4207274913787842,0.003,0.2743333333333333,0.4897088408470154
brightness,β=0.95,Asian,0.057499999999999996,0.3606313169002533,0.0,0.575,0.5578160285949707,0.009333333333333334,0.16966666666666666,0.4207274913787842,0.001,0.3453333333333333,0.4897088408470154
brightness,β=0.95,Caucasian,0.03866666666666667,0.3606313169002533,0.0,0.5403333333333333,0.5578160285949707,0.0026666666666666666,0.13633333333333333,0.4207274913787842,0.0,0.306,0.4897088408470154
brightness,β=0.95,Indian,0.05416666666666667,0.3606313169002533,0.0,0.528,0.5578160285949707,0.004666666666666667,0.125,0.4207274913787842,0.0,0.277,0.4897088408470154
brightness,β=1,overall,0.05449999999999999,0.3601016402244568,0.0,0.5327500000000001,0.5556145906448364,0.01,0.1356666666666667,0.42089518904685974,0.001,0.3159166666666666,0.4944778382778168
brightness,β=1,African,0.06966666666666667,0.3601016402244568,0.0,0.5083333333333333,0.5556145906448364,0.023333333333333334,0.10733333333333334,0.42089518904685974,0.0026666666666666666,0.2906666666666667,0.4944778382778168
brightness,β=1,Asian,0.057166666666666664,0.3601016402244568,0.0,0.569,0.5556145906448364,0.008333333333333333,0.16766666666666666,0.42089518904685974,0.0013333333333333333,0.362,0.4944778382778168
brightness,β=1,Caucasian,0.03816666666666667,0.3601016402244568,0.0,0.5336666666666666,0.5556145906448364,0.003,0.142,0.42089518904685974,0.0,0.321,0.4944778382778168
brightness,β=1,Indian,0.053,0.3601016402244568,0.0,0.52,0.5556145906448364,0.005333333333333333,0.12566666666666668,0.42089518904685974,0.0,0.29,0.4944778382778168
brightness,β=1.05,overall,0.054583333333333324,0.3595382571220398,0.0,0.5445,0.5584650039672852,0.01,0.14400000000000002,0.4244188070297241,0.001,0.3274166666666667,0.4978407919406891
brightness,β=1.05,African,0.06966666666666667,0.3595382571220398,0.0,0.5226666666666666,0.5584650039672852,0.023666666666666666,0.115,0.4244188070297241,0.0026666666666666666,0.301,0.4978407919406891
brightness,β=1.05,Asian,0.05516666666666667,0.3595382571220398,0.0,0.58,0.5584650039672852,0.007,0.18033333333333335,0.4244188070297241,0.001,0.37266666666666665,0.4978407919406891
brightness,β=1.05,Caucasian,0.039,0.3595382571220398,0.0,0.5463333333333333,0.5584650039672852,0.0026666666666666666,0.14666666666666667,0.4244188070297241,0.0,0.3333333333333333,0.4978407919406891
brightness,β=1.05,Indian,0.0545,0.3595382571220398,0.0,0.529,0.5584650039672852,0.006666666666666667,0.134,0.4244188070297241,0.0003333333333333333,0.30266666666666664,0.4978407919406891
brightness,β=1.1,overall,0.05570833333333332,0.35888826847076416,0.0,0.5483333333333333,0.5585760474205017,0.01,0.14583333333333337,0.42471927404403687,0.001,0.32025000000000003,0.49425286054611206
brightness,β=1.1,African,0.07033333333333333,0.35888826847076416,0.0,0.525,0.5585760474205017,0.023333333333333334,0.11533333333333333,0.42471927404403687,0.0026666666666666666,0.28833333333333333,0.49425286054611206
brightness,β=1.1,Asian,0.058333333333333334,0.35888826847076416,0.0,0.585,0.5585760474205017,0.007333333333333333,0.183,0.42471927404403687,0.001,0.36833333333333335,0.49425286054611206
brightness,β=1.1,Caucasian,0.0405,0.35888826847076416,0.0,0.551,0.5585760474205017,0.003,0.15166666666666667,0.42471927404403687,0.0,0.33066666666666666,0.49425286054611206
brightness,β=1.1,Indian,0.05366666666666667,0.35888826847076416,0.0,0.5323333333333333,0.5585760474205017,0.006333333333333333,0.13333333333333333,0.42471927404403687,0.0003333333333333333,0.2936666666666667,0.49425286054611206
brightness,β=1.15,overall,0.05741666666666667,0.35892221331596375,0.0,0.6765833333333333,0.5930207967758179,0.01,0.15183333333333338,0.4244367480278015,0.001,0.3190833333333334,0.4922131896018982
brightness,β=1.15,African,0.07116666666666667,0.35892221331596375,0.0,0.662,0.5930207967758179,0.023666666666666666,0.115,0.4244367480278015,0.0033333333333333335,0.2813333333333333,0.4922131896018982
brightness,β=1.15,Asian,0.062,0.35892221331596375,0.0,0.7026666666666667,0.5930207967758179,0.007333333333333333,0.19366666666666665,0.4244367480278015,0.0006666666666666666,0.36933333333333335,0.4922131896018982
brightness,β=1.15,Caucasian,0.041999999999999996,0.35892221331596375,0.0,0.6856666666666666,0.5930207967758179,0.0026666666666666666,0.15966666666666668,0.4244367480278015,0.0,0.3333333333333333,0.4922131896018982
brightness,β=1.15,Indian,0.0545,0.35892221331596375,0.0,0.656,0.5930207967758179,0.006333333333333333,0.139,0.4244367480278015,0.0,0.29233333333333333,0.4922131896018982
brightness,β=1.2,overall,0.06099999999999998,0.35806506872177124,0.0,0.8179166666666666,0.6369044184684753,0.01,0.16225,0.4266616702079773,0.001,0.3231666666666667,0.4913139343261719
brightness,β=1.2,African,0.07433333333333333,0.35806506872177124,0.0,0.817,0.6369044184684753,0.022,0.11833333333333333,0.4266616702079773,0.0033333333333333335,0.2806666666666667,0.4913139343261719
brightness,β=1.2,Asian,0.067,0.35806506872177124,0.0,0.8266666666666667,0.6369044184684753,0.007,0.20566666666666666,0.4266616702079773,0.0006666666666666666,0.372,0.4913139343261719
brightness,β=1.2,Caucasian,0.04416666666666667,0.35806506872177124,0.0,0.8306666666666667,0.6369044184684753,0.003,0.17366666666666666,0.4266616702079773,0.0,0.3413333333333333,0.4913139343261719
brightness,β=1.2,Indian,0.058499999999999996,0.35806506872177124,0.0,0.7973333333333333,0.6369044184684753,0.008,0.15133333333333332,0.4266616702079773,0.0,0.2986666666666667,0.4913139343261719
brightness,β=1.25,overall,0.06370833333333331,0.3573474884033203,0.0,0.7411666666666666,0.6092143058776855,0.01,0.16933333333333334,0.42733022570610046,0.001,0.3470833333333333,0.49681752920150757
brightness,β=1.25,African,0.07633333333333334,0.3573474884033203,0.0,0.721,0.6092143058776855,0.022333333333333334,0.121,0.42733022570610046,0.003,0.29733333333333334,0.49681752920150757
brightness,β=1.25,Asian,0.068,0.3573474884033203,0.0,0.765,0.6092143058776855,0.007,0.214,0.42733022570610046,0.001,0.4023333333333333,0.49681752920150757
brightness,β=1.25,Caucasian,0.04816666666666666,0.3573474884033203,0.0,0.7553333333333333,0.6092143058776855,0.0026666666666666666,0.18333333333333332,0.42733022570610046,0.0,0.36533333333333334,0.49681752920150757
brightness,β=1.25,Indian,0.06233333333333334,0.3573474884033203,0.0,0.7233333333333334,0.6092143058776855,0.008,0.159,0.42733022570610046,0.0,0.3233333333333333,0.49681752920150757
brightness,β=1.5,overall,0.08937500000000002,0.34395891427993774,0.0,0.9021666666666667,0.6614439487457275,0.01,0.23941666666666672,0.43303847312927246,0.001,0.42808333333333337,0.5017412900924683
brightness,β=1.5,African,0.0905,0.34395891427993774,0.0,0.8796666666666667,0.6614439487457275,0.019,0.14233333333333334,0.43303847312927246,0.0023333333333333335,0.32266666666666666,0.5017412900924683
brightness,β=1.5,Asian,0.10416666666666666,0.34395891427993774,0.0,0.9086666666666666,0.6614439487457275,0.007666666666666666,0.31,0.43303847312927246,0.001,0.502,0.5017412900924683
brightness,β=1.5,Caucasian,0.07466666666666667,0.34395891427993774,0.0,0.9236666666666666,0.6614439487457275,0.004666666666666667,0.27366666666666667,0.43303847312927246,0.0,0.4693333333333333,0.5017412900924683
brightness,β=1.5,Indian,0.08816666666666667,0.34395891427993774,0.0,0.8966666666666666,0.6614439487457275,0.008666666666666666,0.23166666666666666,0.43303847312927246,0.0006666666666666666,0.41833333333333333,0.5017412900924683
brightness,β=1.75,overall,0.1263333333333333,0.32794615626335144,0.0,0.9136666666666666,0.6539482474327087,0.01,0.3446666666666667,0.44365164637565613,0.001,0.5510833333333334,0.5164032578468323
brightness,β=1.75,African,0.119,0.32794615626335144,0.0,0.8766666666666667,0.6539482474327087,0.017,0.177,0.44365164637565613,0.0013333333333333333,0.39666666666666667,0.5164032578468323
brightness,β=1.75,Asian,0.14616666666666667,0.32794615626335144,0.0,0.9196666666666666,0.6539482474327087,0.011666666666666667,0.44666666666666666,0.44365164637565613,0.0013333333333333333,0.6336666666666667,0.5164032578468323
brightness,β=1.75,Caucasian,0.1135,0.32794615626335144,0.0,0.94,0.6539482474327087,0.004,0.405,0.44365164637565613,0.0003333333333333333,0.618,0.5164032578468323
brightness,β=1.75,Indian,0.12666666666666668,0.32794615626335144,0.0,0.9183333333333333,0.6539482474327087,0.007333333333333333,0.35,0.44365164637565613,0.001,0.556,0.5164032578468323
brightness,β=2,overall,0.16595833333333335,0.31283050775527954,0.0,0.9448333333333333,0.6641949415206909,0.01,0.44499999999999995,0.45235931873321533,0.001,0.7119166666666666,0.5472506284713745
brightness,β=2,African,0.14616666666666667,0.31283050775527954,0.0,0.9103333333333333,0.6641949415206909,0.013666666666666667,0.22633333333333333,0.45235931873321533,0.001,0.552,0.5472506284713745
brightness,β=2,Asian,0.18833333333333335,0.31283050775527954,0.0,0.9526666666666667,0.6641949415206909,0.015333333333333332,0.5486666666666666,0.45235931873321533,0.0026666666666666666,0.774,0.5472506284713745
brightness,β=2,Caucasian,0.15983333333333333,0.31283050775527954,0.0,0.9643333333333334,0.6641949415206909,0.0033333333333333335,0.5396666666666666,0.45235931873321533,0.0,0.785,0.5472506284713745
brightness,β=2,Indian,0.16949999999999998,0.31283050775527954,0.0,0.952,0.6641949415206909,0.007666666666666666,0.4653333333333333,0.45235931873321533,0.0003333333333333333,0.7366666666666667,0.5472506284713745
brightness,β=2.5,overall,0.23662500000000003,0.2860880196094513,0.0,0.99725,0.7654261589050293,0.01,0.6407499999999999,0.47995758056640625,0.001,0.9460833333333334,0.6414003372192383
brightness,β=2.5,African,0.20716666666666667,0.2860880196094513,0.0,0.9953333333333333,0.7654261589050293,0.006666666666666667,0.396,0.47995758056640625,0.0,0.9,0.6414003372192383
brightness,β=2.5,Asian,0.2635,0.2860880196094513,0.0,0.9946666666666667,0.7654261589050293,0.021666666666666667,0.715,0.47995758056640625,0.0026666666666666666,0.9536666666666667,0.6414003372192383
brightness,β=2.5,Caucasian,0.2316666666666667,0.2860880196094513,0.0,0.9993333333333333,0.7654261589050293,0.003,0.7666666666666667,0.47995758056640625,0.0006666666666666666,0.9686666666666667,0.6414003372192383
brightness,β=2.5,Indian,0.24416666666666664,0.2860880196094513,0.0,0.9996666666666667,0.7654261589050293,0.008666666666666666,0.6853333333333333,0.47995758056640625,0.0006666666666666666,0.962,0.6414003372192383
brightness,β=3,overall,0.2871666666666667,0.26996272802352905,0.0,0.9999166666666667,1.0000001192092896,0.01,0.82725,0.5352096557617188,0.001,0.9908333333333333,0.7256447076797485
brightness,β=3,African,0.2435,0.26996272802352905,0.0,1.0,1.0000001192092896,0.0003333333333333333,0.6906666666666667,0.5352096557617188,0.0,0.991,0.7256447076797485
brightness,β=3,Asian,0.315,0.26996272802352905,0.0,0.9996666666666667,1.0000001192092896,0.024666666666666667,0.8536666666666667,0.5352096557617188,0.0023333333333333335,0.9846666666666667,0.7256447076797485
brightness,β=3,Caucasian,0.28983333333333333,0.26996272802352905,0.0,1.0,1.0000001192092896,0.006333333333333333,0.8983333333333333,0.5352096557617188,0.001,0.9933333333333333,0.7256447076797485
brightness,β=3,Indian,0.30033333333333334,0.26996272802352905,0.0,1.0,1.0000001192092896,0.008666666666666666,0.8663333333333333,0.5352096557617188,0.0006666666666666666,0.9943333333333333,0.7256447076797485
contrast,α=0.2,overall,0.1134166666666667,0.36855995655059814,0.0,0.7861666666666667,0.6201733946800232,0.01,0.3274166666666667,0.4724244475364685,0.001,0.5294166666666666,0.5376541018486023
